# sample synthetic data for demonstration purposes only (not real measurement)
# zero_cal_ok=1 zero_cal_mean_mm=5.0002 zero_cal_stddev_mm=0.0009 zero_cal_n=30
elapsed_ms,T1_C,T2_C,T3_C,indicator_mm,disp_mm,spc_valid,fault1,fault2,fault3,cold_junction_1_C,cold_junction_2_C,cold_junction_3_C
1819000,95.407,82.063,68.384,5.3147,0.3150,1,0,0,0,23.584,23.892,23.614
1820000,94.989,81.852,68.367,5.3146,0.3149,1,0,0,0,24.317,24.240,23.990
1821000,94.890,81.710,68.338,5.3145,0.3148,1,0,0,0,24.431,23.776,24.635
1822000,94.468,81.724,68.134,5.3144,0.3148,1,0,0,0,24.269,23.966,23.847
1823000,94.395,81.349,68.031,5.3144,0.3147,1,0,0,0,23.951,24.009,24.058
1824000,94.309,81.193,68.069,5.3143,0.3146,1,0,0,0,24.313,23.942,24.272
1825000,93.848,81.075,67.937,5.3142,0.3145,1,0,0,0,25.029,24.739,24.084
1826000,93.624,81.000,67.925,5.3141,0.3144,1,0,0,0,24.035,23.908,24.088
1827000,93.520,80.642,67.706,5.3140,0.3143,1,0,0,0,23.606,24.176,23.891
1828000,93.104,80.454,67.556,5.3139,0.3142,1,0,0,0,23.824,23.421,23.930
1829000,92.947,80.413,67.576,5.3138,0.3141,1,0,0,0,24.188,24.130,23.712
1830000,92.815,80.179,67.477,5.3137,0.3140,1,0,0,0,23.519,24.343,24.254
1831000,92.488,80.126,67.452,5.3135,0.3139,1,0,0,0,24.051,23.842,23.478
1832000,92.292,80.051,67.328,5.3134,0.3137,1,0,0,0,24.114,23.247,24.291
1833000,92.143,79.790,67.359,5.3133,0.3136,1,0,0,0,24.461,23.988,23.579
1834000,91.891,79.599,67.197,5.3132,0.3135,1,0,0,0,24.393,24.005,24.289
1835000,91.652,79.570,67.153,5.3131,0.3134,1,0,0,0,24.259,24.217,23.894
1836000,91.379,79.485,67.075,5.3129,0.3132,1,0,0,0,23.351,24.603,23.630
1837000,91.211,79.133,66.999,5.3128,0.3131,1,0,0,0,24.276,23.886,24.174
1838000,90.948,79.187,66.902,5.3126,0.3130,1,0,0,0,24.212,23.743,24.279
1839000,90.772,79.040,66.867,5.3125,0.3128,1,0,0,0,24.077,23.650,23.869
1840000,90.473,78.905,66.684,5.3124,0.3127,1,0,0,0,23.481,24.059,24.216
1841000,90.277,78.780,66.781,5.3122,0.3125,1,0,0,0,23.767,24.144,23.314
1842000,89.992,78.713,66.572,5.3121,0.3124,1,0,0,0,23.650,23.836,23.604
1843000,89.849,78.363,66.408,5.3119,0.3122,1,0,0,0,23.395,24.234,24.388
1844000,89.567,78.255,66.450,5.3118,0.3121,1,0,0,0,23.999,24.140,23.933
1845000,89.325,78.069,66.289,5.3116,0.3119,1,0,0,0,23.761,24.013,23.441
1846000,89.217,77.958,66.333,5.3114,0.3118,1,0,0,0,24.788,23.729,23.790
1847000,88.996,77.937,66.379,5.3113,0.3116,1,0,0,0,23.949,23.855,23.723
1848000,88.826,77.563,66.062,5.3111,0.3114,1,0,0,0,24.388,23.271,23.950
1849000,88.513,77.459,66.074,5.3109,0.3113,1,0,0,0,23.529,24.071,23.889
1850000,88.365,77.496,65.830,5.3108,0.3111,1,0,0,0,23.841,24.008,24.054
1851000,88.163,77.325,65.930,5.3106,0.3109,1,0,0,0,24.029,24.057,23.979
1852000,87.941,77.073,65.746,5.3104,0.3107,1,0,0,0,23.728,24.151,24.408
1853000,87.626,77.029,65.691,5.3102,0.3105,1,0,0,0,23.873,24.116,24.127
1854000,87.492,76.846,65.576,5.3100,0.3104,1,0,0,0,23.935,23.967,24.137
1855000,87.298,76.799,65.646,5.3099,0.3102,1,0,0,0,23.930,24.015,24.350
1856000,87.059,76.544,65.592,5.3097,0.3100,1,0,0,0,24.557,23.579,23.883
1857000,86.682,76.480,65.438,5.3095,0.3098,1,0,0,0,24.113,23.825,23.621
1858000,86.653,76.470,65.291,5.3093,0.3096,1,0,0,0,24.144,24.015,24.362
1859000,86.608,76.167,65.411,5.3091,0.3094,1,0,0,0,24.162,23.779,24.041
1860000,86.195,75.985,65.148,5.3089,0.3092,1,0,0,0,24.184,24.258,24.042
1861000,85.958,75.900,64.960,5.3087,0.3090,1,0,0,0,23.975,23.802,23.810
1862000,85.840,75.675,65.094,5.3085,0.3088,1,0,0,0,23.904,24.065,23.815
1863000,85.629,75.758,64.894,5.3083,0.3086,1,0,0,0,24.050,24.035,24.254
1864000,85.495,75.444,64.986,5.3081,0.3084,1,0,0,0,24.347,24.224,24.295
1865000,85.094,75.270,64.802,5.3078,0.3082,1,0,0,0,24.338,24.270,24.235
1866000,85.050,75.089,64.806,5.3076,0.3079,1,0,0,0,23.928,24.208,24.238
1867000,84.836,75.107,64.795,5.3074,0.3077,1,0,0,0,24.230,23.368,24.171
1868000,84.575,74.953,64.512,5.3072,0.3075,1,0,0,0,23.942,24.358,24.039
1869000,84.412,74.708,64.489,5.3070,0.3073,1,0,0,0,24.010,24.458,23.947
1870000,84.266,74.659,64.454,5.3067,0.3070,1,0,0,0,23.858,23.855,24.363
1871000,84.053,74.357,64.509,5.3065,0.3068,1,0,0,0,23.946,24.071,23.888
1872000,83.692,74.359,64.259,5.3063,0.3066,1,0,0,0,24.402,23.733,24.111
1873000,83.650,74.246,64.190,5.3060,0.3064,1,0,0,0,24.028,23.415,23.759
1874000,83.381,74.213,64.202,5.3058,0.3061,1,0,0,0,24.041,23.778,23.802
1875000,83.195,73.881,64.044,5.3056,0.3059,1,0,0,0,23.566,23.838,23.929
1876000,82.998,73.707,64.029,5.3053,0.3056,1,0,0,0,23.907,23.894,23.759
1877000,82.784,73.605,63.820,5.3051,0.3054,1,0,0,0,23.928,23.712,24.239
1878000,82.695,73.438,64.048,5.3048,0.3052,1,0,0,0,23.751,23.780,23.596
1879000,82.398,73.520,63.690,5.3046,0.3049,1,0,0,0,24.006,23.997,24.030
1880000,82.121,73.405,63.699,5.3043,0.3047,1,0,0,0,23.871,23.769,24.040
1881000,81.985,73.175,63.649,5.3041,0.3044,1,0,0,0,24.024,24.163,23.457
1882000,81.838,73.117,63.732,5.3038,0.3042,1,0,0,0,24.036,24.204,23.868
1883000,81.730,72.899,63.401,5.3036,0.3039,1,0,0,0,23.713,24.714,24.077
1884000,81.488,72.751,63.593,5.3033,0.3036,1,0,0,0,23.880,24.338,24.129
1885000,81.180,72.602,63.423,5.3031,0.3034,1,0,0,0,24.023,24.073,23.939
1886000,81.257,72.474,63.324,5.3028,0.3031,1,0,0,0,24.355,23.814,24.203
1887000,80.889,72.246,63.139,5.3025,0.3029,1,0,0,0,24.077,24.088,23.967
1888000,80.781,72.262,63.192,5.3023,0.3026,1,0,0,0,23.801,24.098,24.004
1889000,80.478,72.109,63.017,5.3020,0.3023,1,0,0,0,24.120,23.846,24.075
1890000,80.345,72.044,63.104,5.3017,0.3020,1,0,0,0,24.512,24.235,24.278
1891000,80.182,71.864,62.854,5.3015,0.3018,1,0,0,0,24.275,23.581,23.797
1892000,80.026,71.716,62.851,5.3012,0.3015,1,0,0,0,24.164,23.927,23.854
1893000,79.827,71.532,62.745,5.3009,0.3012,1,0,0,0,24.218,24.167,23.799
1894000,79.626,71.481,62.639,5.3006,0.3009,1,0,0,0,24.432,23.914,23.900
1895000,79.346,71.408,62.707,5.3004,0.3007,1,0,0,0,24.323,23.938,24.428
1896000,79.142,71.131,62.619,5.3001,0.3004,1,0,0,0,24.170,23.959,24.172
1897000,79.030,71.104,62.602,5.2998,0.3001,1,0,0,0,24.321,23.749,23.661
1898000,78.895,70.990,62.293,5.2995,0.2998,1,0,0,0,23.676,24.352,23.820
1899000,78.620,70.789,62.450,5.2992,0.2995,1,0,0,0,23.549,23.695,24.112
1900000,78.542,70.675,62.495,5.2989,0.2992,1,0,0,0,24.047,24.095,23.728
1901000,78.391,70.616,62.188,5.2986,0.2989,1,0,0,0,24.021,24.124,23.782
1902000,78.021,70.382,62.306,5.2983,0.2987,1,0,0,0,23.837,23.715,24.403
1903000,77.848,70.377,62.063,5.2980,0.2984,1,0,0,0,24.248,24.022,23.816
1904000,77.724,70.154,61.905,5.2977,0.2981,1,0,0,0,23.441,23.727,24.286
1905000,77.581,70.188,61.921,5.2974,0.2978,1,0,0,0,23.840,24.417,24.377
1906000,77.336,70.167,61.959,5.2971,0.2975,1,0,0,0,23.855,23.658,23.780
1907000,77.309,69.789,61.739,5.2968,0.2972,1,0,0,0,23.509,23.804,23.733
1908000,77.057,69.778,61.689,5.2965,0.2969,1,0,0,0,24.448,23.633,23.917
1909000,76.850,69.556,61.715,5.2962,0.2966,1,0,0,0,23.592,23.593,23.673
1910000,76.556,69.575,61.599,5.2959,0.2962,1,0,0,0,23.823,24.477,24.036
1911000,76.391,69.270,61.577,5.2956,0.2959,1,0,0,0,24.272,24.163,23.938
1912000,76.344,69.289,61.480,5.2953,0.2956,1,0,0,0,24.194,24.042,24.108
1913000,75.976,69.060,61.431,5.2950,0.2953,1,0,0,0,23.668,23.803,24.419
1914000,76.054,68.993,61.290,5.2947,0.2950,1,0,0,0,24.205,24.272,24.245
1915000,75.788,68.807,61.274,5.2944,0.2947,1,0,0,0,24.087,23.753,24.147
1916000,75.888,68.836,61.113,5.2941,0.2944,1,0,0,0,24.700,24.238,23.410
1917000,75.641,68.584,61.223,5.2937,0.2941,1,0,0,0,24.121,23.738,24.133
1918000,75.271,68.576,61.001,5.2934,0.2937,1,0,0,0,23.958,23.807,24.517
1919000,75.106,68.386,61.074,5.2931,0.2934,1,0,0,0,23.743,24.227,23.097
1920000,75.024,68.286,60.897,5.2928,0.2931,1,0,0,0,23.777,24.259,24.207
1921000,74.911,68.189,60.864,5.2925,0.2928,1,0,0,0,23.752,24.179,23.952
1922000,74.475,67.999,60.741,5.2921,0.2924,1,0,0,0,24.411,23.685,23.745
1923000,74.295,67.959,60.632,5.2918,0.2921,1,0,0,0,24.005,23.866,24.240
1924000,74.220,67.948,60.507,5.2915,0.2918,1,0,0,0,24.170,24.047,24.513
1925000,74.149,67.646,60.495,5.2911,0.2915,1,0,0,0,24.454,23.745,24.233
1926000,73.975,67.686,60.486,5.2908,0.2911,1,0,0,0,23.292,24.411,23.889
1927000,73.855,67.596,60.462,5.2905,0.2908,1,0,0,0,24.384,23.279,23.717
1928000,73.508,67.295,60.459,5.2901,0.2905,1,0,0,0,24.017,23.766,24.043
1929000,73.253,67.128,60.276,5.2898,0.2901,1,0,0,0,24.131,23.847,24.262
1930000,73.343,67.154,60.175,5.2895,0.2898,1,0,0,0,23.751,23.147,23.884
1931000,73.044,66.971,60.063,5.2891,0.2895,1,0,0,0,23.773,23.581,23.913
1932000,72.785,67.050,60.151,5.2888,0.2891,1,0,0,0,24.147,24.188,24.847
1933000,72.795,66.789,60.157,5.2885,0.2888,1,0,0,0,24.715,24.009,24.324
1934000,72.685,66.608,60.082,5.2881,0.2884,1,0,0,0,24.301,24.472,24.345
1935000,72.450,66.466,59.971,5.2878,0.2881,1,0,0,0,24.380,24.464,23.562
1936000,72.262,66.532,59.900,5.2874,0.2877,1,0,0,0,23.942,24.130,23.788
1937000,72.125,66.286,59.919,5.2871,0.2874,1,0,0,0,23.820,24.094,24.022
1938000,71.948,66.223,59.744,5.2867,0.2871,1,0,0,0,23.766,24.020,23.700
1939000,71.710,66.183,59.704,5.2864,0.2867,1,0,0,0,23.854,23.203,24.480
1940000,71.602,65.956,59.561,5.2860,0.2864,1,0,0,0,23.384,23.582,24.423
1941000,71.542,65.879,59.413,5.2857,0.2860,1,0,0,0,23.783,24.030,23.840
1942000,71.368,65.770,59.402,5.2853,0.2857,1,0,0,0,23.832,24.185,24.535
1943000,71.198,65.715,59.391,5.2850,0.2853,1,0,0,0,23.947,24.087,23.999
1944000,70.948,65.596,59.332,5.2846,0.2850,1,0,0,0,24.040,23.732,24.777
1945000,70.857,65.421,59.416,5.2843,0.2846,1,0,0,0,24.109,24.281,24.043
1946000,70.541,65.333,59.204,5.2839,0.2842,1,0,0,0,23.996,24.445,24.173
1947000,70.574,65.188,59.227,5.2836,0.2839,1,0,0,0,23.826,24.281,24.420
1948000,70.519,64.990,59.034,5.2832,0.2835,1,0,0,0,23.411,24.297,24.383
1949000,70.132,65.019,58.979,5.2829,0.2832,1,0,0,0,23.827,23.832,24.153
1950000,70.049,65.041,58.834,5.2825,0.2828,1,0,0,0,23.708,24.323,23.958
1951000,69.969,64.710,58.817,5.2821,0.2824,1,0,0,0,24.140,24.044,24.154
1952000,69.890,64.610,58.855,5.2818,0.2821,1,0,0,0,24.273,24.153,23.755
1953000,69.602,64.494,58.749,5.2814,0.2817,1,0,0,0,24.282,24.110,24.046
1954000,69.430,64.514,58.760,5.2810,0.2814,1,0,0,0,24.227,23.964,23.667
1955000,69.177,64.384,58.636,5.2807,0.2810,1,0,0,0,23.960,23.742,23.466
1956000,69.192,64.228,58.530,5.2803,0.2806,1,0,0,0,23.843,23.975,24.015
1957000,69.197,64.060,58.667,5.2799,0.2803,1,0,0,0,23.776,24.296,24.379
1958000,68.906,64.034,58.424,5.2796,0.2799,1,0,0,0,23.548,23.868,24.278
1959000,68.732,63.795,58.462,5.2792,0.2795,1,0,0,0,24.298,24.268,23.975
1960000,68.611,63.825,58.273,5.2788,0.2792,1,0,0,0,23.948,24.221,24.524
1961000,68.436,63.777,58.300,5.2785,0.2788,1,0,0,0,23.626,23.910,23.829
1962000,68.224,63.502,58.254,5.2781,0.2784,1,0,0,0,23.752,24.417,23.425
1963000,68.207,63.374,58.134,5.2777,0.2780,1,0,0,0,23.740,23.893,23.345
1964000,68.013,63.517,57.867,5.2774,0.2777,1,0,0,0,24.013,24.453,23.646
1965000,67.850,63.237,57.994,5.2770,0.2773,1,0,0,0,24.320,24.130,24.245
1966000,67.624,63.272,58.029,5.2766,0.2769,1,0,0,0,23.896,23.995,23.810
1967000,67.661,63.065,57.910,5.2762,0.2766,1,0,0,0,23.324,23.734,24.138
1968000,67.465,62.960,57.842,5.2759,0.2762,1,0,0,0,23.943,23.974,24.494
1969000,67.223,62.904,57.606,5.2755,0.2758,1,0,0,0,23.953,23.939,23.670
1970000,67.204,62.695,57.625,5.2751,0.2754,1,0,0,0,23.933,23.623,24.144
1971000,66.940,62.673,57.654,5.2747,0.2750,1,0,0,0,23.812,23.935,24.162
1972000,66.774,62.529,57.592,5.2743,0.2747,1,0,0,0,24.065,23.759,23.742
1973000,66.634,62.351,57.595,5.2740,0.2743,1,0,0,0,24.020,24.176,24.406
1974000,66.411,62.382,57.425,5.2736,0.2739,1,0,0,0,23.993,24.392,23.914
1975000,66.448,62.231,57.407,5.2732,0.2735,1,0,0,0,24.124,23.632,23.885
1976000,66.123,62.138,57.315,5.2728,0.2731,1,0,0,0,23.871,24.514,24.633
1977000,66.031,61.952,57.174,5.2724,0.2728,1,0,0,0,23.854,23.961,24.157
1978000,65.823,62.075,57.012,5.2720,0.2724,1,0,0,0,24.414,23.707,24.278
1979000,65.842,61.917,57.166,5.2717,0.2720,1,0,0,0,24.168,24.227,24.406
1980000,65.698,61.823,57.084,5.2713,0.2716,1,0,0,0,24.248,23.866,23.805
1981000,65.545,61.621,56.960,5.2709,0.2712,1,0,0,0,24.368,23.975,24.375
1982000,65.349,61.407,56.820,5.2705,0.2708,1,0,0,0,24.158,23.879,23.849
1983000,65.201,61.601,56.939,5.2701,0.2704,1,0,0,0,24.279,23.755,23.837
1984000,65.194,61.340,56.808,5.2697,0.2700,1,0,0,0,23.526,24.217,23.918
1985000,64.976,61.186,56.813,5.2693,0.2697,1,0,0,0,24.061,23.914,23.813
1986000,64.909,61.180,56.858,5.2690,0.2693,1,0,0,0,23.945,23.569,24.247
1987000,64.677,61.141,56.477,5.2686,0.2689,1,0,0,0,24.503,24.165,24.080
1988000,64.627,60.947,56.533,5.2682,0.2685,1,0,0,0,24.278,23.638,23.853
1989000,64.581,60.953,56.513,5.2678,0.2681,1,0,0,0,23.811,23.654,24.202
1990000,64.389,60.839,56.586,5.2674,0.2677,1,0,0,0,24.112,24.358,23.917
1991000,64.175,60.569,56.279,5.2670,0.2673,1,0,0,0,24.050,23.641,23.902
1992000,64.095,60.503,56.506,5.2666,0.2669,1,0,0,0,24.136,23.305,24.015
1993000,63.922,60.536,56.302,5.2662,0.2665,1,0,0,0,23.694,24.187,24.139
1994000,63.809,60.146,56.225,5.2658,0.2661,1,0,0,0,24.108,23.909,24.117
1995000,63.649,60.254,56.158,5.2654,0.2657,1,0,0,0,23.932,23.935,23.891
1996000,63.530,60.055,56.080,5.2650,0.2654,1,0,0,0,24.085,23.906,24.254
1997000,63.429,60.035,56.140,5.2646,0.2650,1,0,0,0,23.783,24.070,23.933
1998000,63.201,59.953,55.911,5.2642,0.2646,1,0,0,0,23.824,23.774,23.804
1999000,63.069,59.852,55.966,5.2638,0.2642,1,0,0,0,24.352,24.443,23.560
2000000,62.909,59.741,55.849,5.2634,0.2638,1,0,0,0,23.685,23.557,24.295
2001000,62.762,59.602,55.761,5.2630,0.2634,1,0,0,0,23.707,24.133,24.004
2002000,62.663,59.778,55.970,5.2627,0.2630,1,0,0,0,23.985,24.193,24.063
2003000,62.644,59.650,55.739,5.2623,0.2626,1,0,0,0,23.768,23.772,24.314
2004000,62.431,59.313,55.696,5.2619,0.2622,1,0,0,0,23.734,23.693,23.857
2005000,62.416,59.438,55.680,5.2615,0.2618,1,0,0,0,24.032,24.305,23.588
2006000,62.250,59.185,55.417,5.2611,0.2614,1,0,0,0,23.548,23.703,24.021
2007000,61.962,59.134,55.614,5.2607,0.2610,1,0,0,0,23.698,23.818,24.092
2008000,62.045,59.025,55.215,5.2603,0.2606,1,0,0,0,24.616,24.266,23.921
2009000,61.931,58.884,55.297,5.2599,0.2602,1,0,0,0,24.138,24.010,24.442
2010000,61.661,58.922,55.264,5.2595,0.2598,1,0,0,0,23.776,23.461,23.254
2011000,61.649,58.761,55.290,5.2591,0.2594,1,0,0,0,24.125,24.524,24.336
2012000,61.421,58.620,55.204,5.2587,0.2590,1,0,0,0,24.170,23.841,24.237
2013000,61.373,58.462,55.116,5.2583,0.2586,1,0,0,0,24.298,23.879,24.137
2014000,61.139,58.403,55.071,5.2579,0.2582,1,0,0,0,23.962,24.077,22.999
2015000,60.973,58.251,54.937,5.2574,0.2578,1,0,0,0,24.293,24.188,24.385
2016000,60.963,58.292,54.839,5.2570,0.2574,1,0,0,0,23.388,24.588,23.692
2017000,60.860,58.104,54.960,5.2566,0.2570,1,0,0,0,23.683,23.502,23.848
2018000,60.716,58.087,54.900,5.2562,0.2566,1,0,0,0,24.049,24.248,23.949
2019000,60.530,58.127,54.915,5.2558,0.2561,1,0,0,0,24.099,24.223,24.122
2020000,60.471,58.023,54.669,5.2554,0.2557,1,0,0,0,23.726,23.959,24.192
2021000,60.403,57.834,54.731,5.2550,0.2553,1,0,0,0,24.078,24.236,24.268
2022000,60.257,57.739,54.597,5.2546,0.2549,1,0,0,0,23.813,24.280,24.245
2023000,60.155,57.807,54.659,5.2542,0.2545,1,0,0,0,23.917,23.585,24.076
2024000,59.966,57.609,54.589,5.2538,0.2541,1,0,0,0,24.307,24.525,24.125
2025000,59.994,57.451,54.469,5.2534,0.2537,1,0,0,0,24.273,23.532,23.673
2026000,59.686,57.274,54.369,5.2530,0.2533,1,0,0,0,23.701,23.659,23.775
2027000,59.700,57.331,54.417,5.2526,0.2529,1,0,0,0,23.683,23.921,24.269
2028000,59.637,57.277,54.336,5.2522,0.2525,1,0,0,0,23.877,24.577,24.251
2029000,59.463,57.072,54.174,5.2518,0.2521,1,0,0,0,23.992,23.908,24.217
2030000,59.290,57.057,54.068,5.2514,0.2517,1,0,0,0,23.803,23.990,23.846
2031000,59.147,56.917,54.095,5.2510,0.2513,1,0,0,0,24.312,24.430,24.273
2032000,59.155,56.844,54.185,5.2506,0.2509,1,0,0,0,24.104,23.910,23.652
2033000,58.841,56.572,54.100,5.2502,0.2505,1,0,0,0,24.122,23.646,24.323
2034000,58.761,56.666,53.864,5.2497,0.2501,1,0,0,0,23.620,23.875,23.922
2035000,58.691,56.674,53.805,5.2493,0.2497,1,0,0,0,24.350,24.411,24.505
2036000,58.706,56.459,53.946,5.2489,0.2492,1,0,0,0,23.154,24.021,23.544
2037000,58.523,56.427,53.698,5.2485,0.2488,1,0,0,0,24.250,24.579,24.529
2038000,58.300,56.276,53.775,5.2481,0.2484,1,0,0,0,24.280,24.221,23.892
2039000,58.238,56.280,53.631,5.2477,0.2480,1,0,0,0,23.870,23.807,23.886
2040000,58.100,56.148,53.755,5.2473,0.2476,1,0,0,0,24.382,24.015,24.058
2041000,57.979,56.004,53.510,5.2469,0.2472,1,0,0,0,23.981,23.744,23.791
2042000,58.000,56.100,53.609,5.2465,0.2468,1,0,0,0,24.019,23.799,23.978
2043000,57.699,55.983,53.478,5.2461,0.2464,1,0,0,0,24.102,25.344,23.779
2044000,57.825,55.775,53.429,5.2457,0.2460,1,0,0,0,24.956,24.306,23.790
2045000,57.651,55.779,53.198,5.2452,0.2456,1,0,0,0,24.403,24.258,24.146
2046000,57.560,55.697,53.125,5.2448,0.2452,1,0,0,0,24.210,23.813,23.730
2047000,57.324,55.621,53.230,5.2444,0.2447,1,0,0,0,23.726,24.471,23.770
2048000,57.238,55.350,53.214,5.2440,0.2443,1,0,0,0,24.043,24.330,23.588
2049000,57.025,55.483,53.051,5.2436,0.2439,1,0,0,0,23.756,24.564,23.849
2050000,56.987,55.273,53.000,5.2432,0.2435,1,0,0,0,24.247,24.550,24.393
2051000,56.959,55.206,53.079,5.2428,0.2431,1,0,0,0,24.042,23.556,23.746
2052000,56.914,55.363,53.026,5.2424,0.2427,1,0,0,0,23.663,23.667,23.781
2053000,56.612,55.093,52.917,5.2420,0.2423,1,0,0,0,24.024,23.699,24.058
2054000,56.563,54.955,52.937,5.2416,0.2419,1,0,0,0,23.745,23.717,23.889
2055000,56.471,54.727,52.728,5.2411,0.2415,1,0,0,0,24.045,24.097,24.668
2056000,56.264,54.933,52.741,5.2407,0.2411,1,0,0,0,23.742,23.830,23.951
2057000,56.315,54.632,52.848,5.2403,0.2406,1,0,0,0,24.008,24.622,24.101
2058000,56.102,54.577,52.669,5.2399,0.2402,1,0,0,0,24.225,24.571,24.283
2059000,56.038,54.549,52.622,5.2395,0.2398,1,0,0,0,23.984,23.998,24.277
2060000,55.910,54.608,52.744,5.2391,0.2394,1,0,0,0,23.883,24.587,24.070
2061000,55.777,54.475,52.395,5.2387,0.2390,1,0,0,0,24.061,24.446,23.952
2062000,55.734,54.319,52.518,5.2383,0.2386,1,0,0,0,24.209,23.865,24.607
2063000,55.612,54.276,52.536,5.2379,0.2382,1,0,0,0,23.668,23.397,23.970
2064000,55.494,54.123,52.324,5.2375,0.2378,1,0,0,0,24.078,23.935,23.867
2065000,55.360,54.102,52.367,5.2370,0.2374,1,0,0,0,24.395,23.807,23.806
2066000,55.340,54.016,52.168,5.2366,0.2369,1,0,0,0,24.172,24.062,23.482
2067000,55.342,54.008,52.140,5.2362,0.2365,1,0,0,0,24.017,24.027,24.246
2068000,55.117,53.928,52.174,5.2358,0.2361,1,0,0,0,24.192,24.019,23.296
2069000,55.082,53.811,52.156,5.2354,0.2357,1,0,0,0,24.136,24.157,23.998
2070000,54.788,53.663,52.130,5.2350,0.2353,1,0,0,0,24.226,23.636,23.939
2071000,54.809,53.672,52.114,5.2346,0.2349,1,0,0,0,23.393,24.123,24.672
2072000,54.606,53.527,51.932,5.2342,0.2345,1,0,0,0,23.534,23.868,23.451
2073000,54.474,53.369,51.982,5.2338,0.2341,1,0,0,0,24.301,24.060,23.730
2074000,54.431,53.345,51.808,5.2333,0.2337,1,0,0,0,23.548,24.287,23.959
2075000,54.484,53.305,51.857,5.2329,0.2333,1,0,0,0,24.120,23.633,23.941
2076000,54.363,53.293,51.750,5.2325,0.2328,1,0,0,0,23.894,23.916,23.835
2077000,54.206,53.128,51.718,5.2321,0.2324,1,0,0,0,23.701,23.964,23.976
2078000,53.964,52.968,51.666,5.2317,0.2320,1,0,0,0,24.105,23.846,23.622
2079000,53.970,52.992,51.453,5.2313,0.2316,1,0,0,0,24.060,24.270,24.107
2080000,53.910,52.920,51.441,5.2309,0.2312,1,0,0,0,24.633,23.784,23.304
2081000,53.801,52.848,51.489,5.2305,0.2308,1,0,0,0,23.813,23.833,23.992
2082000,53.540,52.830,51.295,5.2301,0.2304,1,0,0,0,24.432,23.787,23.820
2083000,53.518,52.762,51.446,5.2297,0.2300,1,0,0,0,24.106,24.328,24.305
2084000,53.485,52.556,51.399,5.2292,0.2296,1,0,0,0,23.802,23.852,24.527
2085000,53.435,52.478,51.306,5.2288,0.2292,1,0,0,0,24.240,24.138,23.901
2086000,53.119,52.368,51.140,5.2284,0.2287,1,0,0,0,24.170,24.593,24.417
2087000,53.184,52.432,51.290,5.2280,0.2283,1,0,0,0,24.011,23.978,23.905
2088000,53.111,52.416,51.293,5.2276,0.2279,1,0,0,0,24.080,24.334,23.710
2089000,53.071,52.200,51.092,5.2272,0.2275,1,0,0,0,23.821,24.501,24.524
2090000,52.962,52.130,51.072,5.2268,0.2271,1,0,0,0,23.752,24.308,24.156
2091000,52.857,52.192,50.997,5.2264,0.2267,1,0,0,0,24.228,23.995,24.001
2092000,52.650,52.041,50.974,5.2260,0.2263,1,0,0,0,23.933,24.193,24.206
2093000,52.466,51.960,50.873,5.2256,0.2259,1,0,0,0,23.976,23.614,24.082
2094000,52.492,51.756,50.830,5.2252,0.2255,1,0,0,0,24.084,23.766,23.979
2095000,52.509,51.831,50.857,5.2248,0.2251,1,0,0,0,24.080,23.819,23.602
2096000,52.446,51.629,50.923,5.2243,0.2247,1,0,0,0,23.571,24.672,23.919
2097000,52.297,51.538,50.574,5.2239,0.2243,1,0,0,0,24.386,23.756,24.187
2098000,52.180,51.528,50.629,5.2235,0.2238,1,0,0,0,24.036,23.752,23.963
2099000,52.083,51.435,50.494,5.2231,0.2234,1,0,0,0,23.939,23.687,24.271
2100000,51.914,51.391,50.667,5.2227,0.2230,1,0,0,0,24.129,24.168,24.115
2101000,51.855,51.221,50.444,5.2223,0.2226,1,0,0,0,24.071,24.043,23.737
2102000,51.907,51.340,50.327,5.2219,0.2222,1,0,0,0,24.230,24.326,23.604
2103000,51.605,51.281,50.445,5.2215,0.2218,1,0,0,0,24.161,24.201,23.953
2104000,51.718,50.962,50.485,5.2211,0.2214,1,0,0,0,24.215,23.586,23.843
2105000,51.471,51.124,50.351,5.2207,0.2210,1,0,0,0,24.405,23.758,24.101
2106000,51.511,50.909,50.266,5.2203,0.2206,1,0,0,0,24.265,24.410,23.785
2107000,51.201,50.971,50.234,5.2199,0.2202,1,0,0,0,23.952,23.939,23.815
2108000,51.270,50.825,50.266,5.2195,0.2198,1,0,0,0,23.663,24.356,24.316
2109000,51.074,50.761,50.035,5.2191,0.2194,1,0,0,0,24.500,23.955,24.044
2110000,50.929,50.673,50.049,5.2187,0.2190,1,0,0,0,23.929,23.710,23.789
2111000,50.970,50.714,49.974,5.2182,0.2186,1,0,0,0,23.858,23.909,24.005
2112000,50.943,50.447,49.869,5.2178,0.2182,1,0,0,0,23.479,23.710,24.414
2113000,50.706,50.524,49.888,5.2174,0.2178,1,0,0,0,24.102,23.830,24.088
2114000,50.564,50.493,49.956,5.2170,0.2173,1,0,0,0,24.045,24.060,24.178
2115000,50.588,50.392,49.865,5.2166,0.2169,1,0,0,0,23.545,24.153,23.774
2116000,50.500,50.450,49.824,5.2162,0.2165,1,0,0,0,24.136,23.523,24.308
2117000,50.462,50.152,49.737,5.2158,0.2161,1,0,0,0,23.851,23.995,24.695
2118000,50.407,50.201,49.720,5.2154,0.2157,1,0,0,0,24.807,23.824,23.763
